player.name,player.slug,player.shortName,player.position,player.id,playerCoordinates.x,playerCoordinates.y,isHome,shotType,situation,bodyPart,goalMouthLocation,xg,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,goalMouthCoordinates.y,goalMouthCoordinates.z,blockCoordinates.x,blockCoordinates.y,blockCoordinates.z,draw.start.x,draw.start.y,draw.block.x,draw.block.y,draw.end.x,draw.end.y,draw.goal.x,draw.goal.y,xgot,goalType
Jon Gorenc Stanković,jon-gorenc-stankovic,J. G. Stanković,M,280565,81.5,36.6,False,miss,corner,left-foot,close-right,0.033693335950375,96,,5719,10,581,42.2,11.1,,,,63.4,18.5,,,57.8,0,57.8,88.9,,
Benjamin Verbič,benjamin-verbic,B. Verbič,M,153230,77.2,57.0,False,block,regular,right-foot,low-centre,0.022113876417279,95,,5669,11,631,49.3,19.0,15.0,46.4,0.0,43.0,22.8,46.4,15.0,50.7,0,50.7,81.0,,
Bruno Fernandes,bruno-fernandes,B. Fernandes,M,288205,71.6,67.7,True,block,assisted,right-foot,low-centre,0.018252294510603,92,,5493,14,807,48.8,19.0,22.1,36.5,0.0,32.3,28.4,36.5,22.1,51.2,0,51.2,81.0,,
Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,750,91.2,65.6,True,save,fast-break,left-foot,low-centre,0.25592282414436,89,,5333,2,67,50.7,5.7,1.5,45.3,0.0,34.4,8.8,45.3,1.5,49.3,0,49.3,94.3,0.0656,
Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,750,72.9,63.9,True,miss,free-kick,right-foot,high,0.033794533461332,72,,4270,19,1130,53.6,68.1,,,,36.1,27.1,,,46.4,0,46.4,31.9,,
Benjamin Šeško,benjamin-sesko,B. Šeško,F,986397,86.2,63.6,False,miss,fast-break,left-foot,right,0.1524271517992,61,,3659,30,1741,36.8,4.2,,,,36.4,13.8,,,63.2,0,63.2,95.8,,
Adam Gnezda Čerin,adam-gnezda-cerin,A. G. Čerin,M,843251,80.5,67.1,False,miss,throw-in-set-piece,right-foot,high-right,0.020576966926455,59,,3534,32,1866,33.3,65.3,,,,32.9,19.5,,,66.7,0,66.7,34.7,,
João Palhinha,joao-palhinha,J. Palhinha,M,364612,88.0,42.1,True,miss,corner,head,right,0.016146948561072,59,,3483,32,1917,37.5,19.4,1.5,60.5,0.0,57.9,12.0,60.5,1.5,62.5,0,62.5,80.6,,
Vitinha,vitinha,Vitinha,M,902029,81.5,50.3,True,block,corner,left-foot,low-left,0.041025694459677,58,,3477,33,1923,54.4,19.0,11.8,48.2,0.0,49.7,18.5,48.2,11.8,45.6,0,45.6,81.0,,
Vitinha,vitinha,Vitinha,M,902029,88.1,46.7,True,block,assisted,right-foot,low-centre,0.08613433688879,57,,3370,34,2030,48.9,19.0,9.7,52.9,0.0,53.3,11.9,52.9,9.7,51.1,0,51.1,81.0,,
Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,750,78.7,41.3,True,save,free-kick,right-foot,low-centre,0.086211390793324,55,,3287,36,2113,50.0,17.7,1.8,50.7,0.0,58.7,21.3,50.7,1.8,50.0,0,50.0,82.3,0.0227,
Vitinha,vitinha,Vitinha,M,902029,73.2,69.3,True,block,assisted,right-foot,low-centre,0.018779315054417,52,,3096,39,2304,49.9,19.0,20.8,35.0,0.0,30.7,26.8,35.0,20.8,50.1,0,50.1,81.0,,
Timi Max Elšnik,timi-max-elsnik,T. M. Elšnik,M,827371,91.1,66.0,False,miss,corner,left-foot,left,0.068418093025684,49,,2883,42,2517,59.5,25.0,0.90000000000001,41.0,0.0,34.0,8.9,41.0,0.90000000000001,40.5,0,40.5,75.0,,
Bernardo Silva,bernardo-silva,B. Silva,M,331209,87.2,38.9,True,miss,regular,left-foot,high-left,0.11916568130255,47,,2802,44,2598,59.7,68.1,,,,61.1,12.8,,,40.3,0,40.3,31.9,,
João Palhinha,joao-palhinha,J. Palhinha,M,364612,80.3,50.9,True,post,assisted,right-foot,left,0.050094194710255,45,3.0,2822,1,2578,55.4,2.5,,,,49.1,19.7,,,44.6,0,44.6,97.5,,
Jaka Bijol,jaka-bijol,J. Bijol,D,886930,96.0,62.8,False,miss,corner,other,close-left,0.010339095257223,45,,2692,1,8,59.0,33.3,,,,37.2,4.0,,,41.0,0,41.0,66.7,,
Benjamin Šeško,benjamin-sesko,B. Šeško,F,986397,71.8,63.0,False,save,assisted,right-foot,low-centre,0.020250871777534,44,,2612,2,88,51.1,7.0,3.3,48.4,0.0,37.0,28.2,48.4,3.3,48.9,0,48.9,93.0,0.0327,
Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,750,85.8,87.1,True,miss,free-kick,right-foot,high-right,0.032168481498957,38,,2275,8,425,38.0,48.6,,,,12.9,14.2,,,62.0,0,62.0,51.4,,
Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,750,78.3,58.0,True,miss,free-kick,right-foot,close-high,0.095259986817837,34,,2008,12,692,46.4,50.0,,,,42.0,21.7,,,53.6,0,53.6,50.0,,
Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,750,92.6,50.7,True,save,regular,head,high-centre,0.12060547620058,31,,1838,15,862,49.6,24.1,1.0,50.2,0.0,49.3,7.4,50.2,1.0,50.4,0,50.4,75.9,0.0557,
Rúben Dias,ruben-dias,R. Dias,D,318941,93.6,32.599999999999994,True,miss,corner,left-foot,close-right,0.053104043006897,5,,247,41,2453,42.5,9.7,,,,67.4,6.4,,,57.5,0,57.5,90.3,,
Emre Can,emre-can,E. Can,M,138156,79.7,52.2,True,goal,assisted,right-foot,low-right,0.035832051187754,90,3.0,5553,1,747,45.8,8.2,,,,47.8,20.3,,,54.2,0,54.2,91.8,0.3357,regular
Scott McKenna,scott-mckenna,S. McKenna,D,358108,89.9,36.4,False,miss,set-piece,head,left,0.018720520660281,87,,5190,4,210,99.5,4.2,8.3,57.0,0.0,63.6,10.1,57.0,8.3,0.5,0,0.5,95.8,,
Leroy Sané,leroy-sane,L. Sané,M,293519,74.7,47.4,True,miss,fast-break,left-foot,high-left,0.041160963475704,86,,5111,5,289,56.6,79.2,,,,52.6,25.3,,,43.4,0,43.4,20.8,,
Leroy Sané,leroy-sane,L. Sané,M,293519,80.5,31.5,True,save,assisted,left-foot,high-centre,0.014805857092142,83,,4973,8,427,50.2,20.3,1.9,51.4,0.0,68.5,19.5,51.4,1.9,49.8,0,49.8,79.7,0.0226,
Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,788949,84.4,68.7,True,miss,corner,left-foot,high,0.025137145072222,80,,4763,11,637,48.2,90.3,,,,31.3,15.6,,,51.8,0,51.8,9.7,,
Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,132645,85.0,52.0,True,goal,regular,right-foot,high-right,0.18599766492844,68,,4063,23,1337,46.4,23.4,,,,48.0,15.0,,,53.6,0,53.6,76.6,0.3863,regular
Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,788949,79.0,67.9,True,miss,corner,left-foot,high,0.017643390223384,66,,3923,25,1477,46.9,62.5,,,,32.1,21.0,,,53.1,0,53.1,37.5,,
Leroy Sané,leroy-sane,L. Sané,M,293519,88.3,34.599999999999994,True,save,fast-break,left-foot,low-right,0.12839362025261,63,,3779,28,1621,47.8,1.3,1.8,52.0,0.0,65.4,11.7,52.0,1.8,52.2,0,52.2,98.7,0.1463,
Florian Wirtz,florian-wirtz,F. Wirtz,F,1019322,72.2,55.2,True,miss,assisted,right-foot,high-left,0.026532743126154,60,,3595,31,1805,57.0,81.9,,,,44.8,27.8,,,43.0,0,43.0,18.1,,
Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,788949,84.1,70.6,True,block,regular,left-foot,low-centre,0.031711459159851,60,,3586,31,1814,49.6,9.7,12.9,32.7,0.0,29.4,15.9,32.7,12.9,50.4,0,50.4,90.3,,
İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,45853,91.8,53.6,True,block,regular,left-foot,low-centre,0.12547841668129,59,,3511,32,1889,50.0,19.0,6.6,47.1,0.0,46.4,8.2,47.1,6.6,50.0,0,50.0,81.0,,
Florian Wirtz,florian-wirtz,F. Wirtz,F,1019322,92.4,41.1,True,miss,assisted,right-foot,high,0.097916819155216,58,,3424,33,1976,47.1,65.3,,,,58.9,7.6,,,52.9,0,52.9,34.7,,
Joshua Kimmich,joshua-kimmich,J. Kimmich,M,259117,78.4,34.2,True,block,corner,right-foot,low-left,0.033394705504179,57,,3389,34,2011,52.0,19.0,12.5,59.6,0.0,65.8,21.6,59.6,12.5,48.0,0,48.0,81.0,,
Pascal Groß,pascal-gross,P. Groß,M,48480,79.3,67.7,True,block,corner,right-foot,low-right,0.033208217471838,57,,3366,34,2034,48.0,19.0,17.5,35.4,0.0,32.3,20.7,35.4,17.5,52.0,0,52.0,81.0,,
Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,142622,87.9,46.4,True,block,corner,head,low-left,0.017593936994672,52,,3072,39,2328,52.3,19.0,8.8,52.0,0.0,53.6,12.1,52.0,8.8,47.7,0,47.7,81.0,,
Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,142622,69.1,46.4,True,save,assisted,right-foot,low-left,0.026680184528232,51,,3023,40,2377,53.9,10.8,2.3,50.4,0.0,53.6,30.9,50.4,2.3,46.1,0,46.1,89.2,0.2263,
Kai Havertz,kai-havertz,K. Havertz,M,836705,88.5,50.0,True,goal,penalty,left-foot,low-left,0.7884,45,1.0,2734,1,2666,52.2,13.9,,,,50.0,11.5,,,47.8,0,47.8,86.1,0.9606,penalty
İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,45853,92.4,46.8,True,save,assisted,head,low-left,0.099803552031517,42,,2464,4,236,52.1,1.3,1.4,50.4,0.0,53.2,7.6,50.4,1.4,47.9,0,47.9,98.7,0.1761,
Kai Havertz,kai-havertz,K. Havertz,M,836705,81.6,47.9,True,save,free-kick,left-foot,low-left,0.13858512043953,28,,1636,18,1064,53.7,7.6,1.4,50.4,0.0,52.1,18.4,50.4,1.4,46.3,0,46.3,92.4,0.3661,
Jamal Musiala,jamal-musiala,J. Musiala,M,1010231,87.5,53.0,True,goal,assisted,right-foot,high-left,0.17583408951759,19,,1123,27,1577,52.6,32.3,,,,47.0,12.5,,,47.4,0,47.4,67.7,0.3379,regular
Florian Wirtz,florian-wirtz,F. Wirtz,F,1019322,82.3,48.4,True,goal,assisted,right-foot,low-left,0.10261054337025,10,,594,36,2106,53.9,4.4,,,,51.6,17.7,,,46.1,0,46.1,95.6,0.3744,regular
Antoine Griezmann,antoine-griezmann,A. Griezmann,F,85859,89.5,41.7,False,block,assisted,head,low-centre,0.02813040651381,90,5.0,5678,1,622,49.4,19.0,9.0,57.2,0.0,58.3,10.5,57.2,9.0,50.6,0,50.6,81.0,,
Kylian Mbappé,kylian-mbappe,K. Mbappé,F,826643,85.9,61.0,False,miss,assisted,right-foot,high,0.079102113842964,86,,5123,5,277,54.6,66.7,,,,39.0,14.1,,,45.4,0,45.4,33.3,,
Lamine Yamal,lamine-yamal,Lamine Yamal,F,1402912,79.9,32.0,True,miss,assisted,left-foot,close-high,0.016396386548877,81,,4855,10,545,55.1,58.3,,,,68.0,20.1,,,44.9,0,44.9,41.7,,
Theo Hernández,theo-hernandez,T. Hernández,D,788027,84.9,55.2,False,miss,regular,right-foot,high,0.13599471747875,76,,4506,15,894,49.4,72.2,,,,44.8,15.1,,,50.6,0,50.6,27.8,,
Dayot Upamecano,dayot-upamecano,D. Upamecano,D,798583,95.5,42.3,False,miss,corner,head,right,0.12655760347843,63,,3745,28,1655,40.7,27.8,,,,57.7,4.5,,,59.3,0,59.3,72.2,,
Kylian Mbappé,kylian-mbappe,K. Mbappé,F,826643,90.5,72.6,False,save,assisted,right-foot,low-centre,0.028828816488385,56,,3358,35,2042,51.4,1.3,1.8,45.1,0.0,27.4,9.5,45.1,1.8,48.6,0,48.6,98.7,0.054,
Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,859025,91.5,49.1,False,save,corner,head,low-centre,0.10148026794195,53,,3165,38,2235,50.7,13.9,1.6,50.4,0.0,50.9,8.5,50.4,1.6,49.3,0,49.3,86.1,0.0286,
Lamine Yamal,lamine-yamal,Lamine Yamal,F,1402912,79.4,36.4,True,block,fast-break,left-foot,low-left,0.036124393343925,40,,2398,6,302,52.4,19.0,18.9,62.3,0.0,63.6,20.6,62.3,18.9,47.6,0,47.6,81.0,,
Fabián Ruiz,fabian-ruiz,F. Ruiz,M,784655,81.4,51.1,True,block,assisted,left-foot,low-centre,0.075777962803841,36,,2134,10,566,51.0,19.0,12.4,48.9,0.0,48.9,18.6,48.9,12.4,49.0,0,49.0,81.0,,
Dani Olmo,dani-olmo,D. Olmo,M,789071,92.0,34.599999999999994,True,goal,regular,right-foot,low-centre,0.12214437872171,25,,1464,21,1236,49.7,15.8,,,,65.4,8.0,,,50.3,0,50.3,84.2,0.0283,regular
Lamine Yamal,lamine-yamal,Lamine Yamal,F,1402912,75.4,37.3,True,goal,assisted,left-foot,low-left,0.023169355466962,21,,1216,25,1484,53.9,19.0,,,,62.7,24.6,,,46.1,0,46.1,81.0,0.3761,regular
Kylian Mbappé,kylian-mbappe,K. Mbappé,F,826643,85.9,63.2,False,block,assisted,right-foot,low-left,0.028981354087591,19,,1095,27,1605,52.8,19.0,7.0,42.1,0.0,36.8,14.1,42.1,7.0,47.2,0,47.2,81.0,,
Kylian Mbappé,kylian-mbappe,K. Mbappé,F,826643,73.0,45.7,False,block,free-kick,right-foot,low-centre,0.045754782855511,16,,943,30,1757,50.2,19.0,18.5,52.9,0.0,54.3,27.0,52.9,18.5,49.8,0,49.8,81.0,,
Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,871706,95.1,47.4,False,goal,assisted,head,high-right,0.52247798442841,9,,481,37,2219,45.7,23.4,,,,52.6,4.9,,,54.3,0,54.3,76.6,0.9486,regular
Fabián Ruiz,fabian-ruiz,F. Ruiz,M,784655,97.6,55.3,True,miss,assisted,head,close-high,0.47634088993073,5,,289,41,2411,47.9,58.3,,,,44.7,2.4,,,52.1,0,52.1,41.7,,
Žan Karničnik,zan-karnicnik,Ž. Karničnik,D,896421,72.4,28.5,True,miss,assisted,right-foot,high-right,0.015452434308827,90,1.0,5400,1,0,40.0,87.5,,,,71.5,27.6,,,60.0,0,60.0,12.5,,
Morten Hjulmand,hjulmand-morten,M. Hjulmand,M,859917,76.6,50.7,False,save,assisted,left-foot,low-centre,0.04688672721386,86,,5133,5,267,51.7,1.9,3.8,49.1,0.0,49.3,23.4,49.1,3.8,48.3,0,48.3,98.1,0.0829,
Andraž Šporar,andraz-sporar,A. Šporar,F,166987,95.2,32.5,True,save,assisted,right-foot,high-right,0.064070291817188,81,,4856,10,544,45.5,24.1,0.5,52.3,0.0,67.5,4.8,52.3,0.5,54.5,0,54.5,75.9,0.3519,
Jannik Vestergaard,jannik-vestergaard,J. Vestergaard,D,120538,91.2,64.0,False,save,corner,head,high-left,0.010933407582343,81,,4824,10,576,52.9,21.5,1.1,46.4,0.0,36.0,8.8,46.4,1.1,47.1,0,47.1,78.5,0.1184,
Andraž Šporar,andraz-sporar,A. Šporar,F,166987,92.0,49.1,True,block,assisted,left-foot,low-right,0.11893562972546,79,,4698,12,702,47.1,19.0,6.6,51.3,0.0,50.9,8.0,51.3,6.6,52.9,0,52.9,81.0,,
Andraž Šporar,andraz-sporar,A. Šporar,F,166987,90.8,49.8,True,miss,regular,left-foot,high,0.15098048746586,79,,4699,12,701,47.2,75.0,,,,50.2,9.2,,,52.8,0,52.8,25.0,,
Erik Janža,erik-janza,E. Janža,D,124590,76.8,67.4,True,goal,corner,left-foot,high-right,0.0075910803861916,77,,4587,14,813,48.1,20.3,,,,32.6,23.2,,,51.9,0,51.9,79.7,0.0978,regular
Benjamin Šeško,benjamin-sesko,B. Šeško,F,986397,74.6,44.0,True,post,regular,right-foot,right,0.017438104376197,76,,4545,15,855,44.5,17.7,,,,56.0,25.4,,,55.5,0,55.5,82.3,,
Andraž Šporar,andraz-sporar,A. Šporar,F,166987,95.6,50.3,True,miss,set-piece,right-foot,close-left,0.43042623996735,74,,4436,17,964,58.8,16.7,,,,49.7,4.4,,,41.2,0,41.2,83.3,,
Jonas Wind,jonas-wind,J. Wind,F,826069,95.4,46.8,False,miss,corner,head,close-high,0.17822915315628,71,,4239,20,1161,47.9,58.3,,,,53.2,4.6,,,52.1,0,52.1,41.7,,
Christian Eriksen,christian-eriksen,C. Eriksen,M,105734,94.8,65.2,False,miss,throw-in-set-piece,left-foot,left,0.055432561784983,68,,4053,23,1347,59.8,22.2,,,,34.8,5.2,,,40.2,0,40.2,77.8,,
Adam Gnezda Čerin,adam-gnezda-cerin,A. G. Čerin,M,843251,92.0,52.6,True,miss,assisted,head,right,0.1680206656456,66,,3957,25,1443,38.3,26.4,,,,47.4,8.0,,,61.7,0,61.7,73.6,,
Alexander Bah,alexander-bah,A. Bah,D,850976,81.5,39.0,False,block,fast-break,right-foot,low-centre,0.095054753124714,65,,3851,26,1549,49.4,19.0,8.9,55.6,0.0,61.0,18.5,55.6,8.9,50.6,0,50.6,81.0,,
Rasmus Højlund,rasmus-hojlund,Rasmus Højlund,F,1086417,95.5,45.7,False,save,fast-break,right-foot,low-centre,0.40282422304153,65,,3847,26,1553,51.6,13.3,2.8,52.9,0.0,54.3,4.5,52.9,2.8,48.4,0,48.4,86.7,0.9362,
Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,149593,93.0,42.1,False,block,set-piece,right-foot,low-right,0.18402346968651,56,,3318,35,2082,47.9,19.0,5.5,56.7,0.0,57.9,7.0,56.7,5.5,52.1,0,52.1,81.0,,
Andreas Christensen,andreas-christensen,A. Christensen,D,186795,85.2,57.9,False,block,set-piece,head,low-centre,0.009739157743752,55,,3240,36,2160,50.4,19.0,9.6,44.8,0.0,42.1,14.8,44.8,9.6,49.6,0,49.6,81.0,,
Christian Eriksen,christian-eriksen,C. Eriksen,M,105734,88.8,59.4,False,miss,assisted,left-foot,high-right,0.19944770634174,43,,2562,3,138,41.8,77.8,,,,40.6,11.2,,,58.2,0,58.2,22.2,,
Christian Eriksen,christian-eriksen,C. Eriksen,M,105734,73.8,54.4,False,block,assisted,right-foot,low-centre,0.017799753695726,42,,2503,4,197,50.9,19.0,24.4,45.8,0.0,45.6,26.2,45.8,24.4,49.1,0,49.1,81.0,,
Christian Eriksen,christian-eriksen,C. Eriksen,M,105734,88.5,31.299999999999997,False,block,assisted,left-foot,low-centre,0.022119294852018,40,,2341,6,359,51.4,19.0,10.2,66.4,0.0,68.7,11.5,66.4,10.2,48.6,0,48.6,81.0,,
Joachim Andersen,joachim-andersen,J. Andersen,D,362682,91.4,47.9,False,miss,corner,head,left,0.059689719229937,35,,2055,11,645,83.9,15.3,5.1,35.2,0.0,52.1,8.6,35.2,5.1,16.1,0,16.1,84.7,,
Jannik Vestergaard,jannik-vestergaard,J. Vestergaard,D,120538,93.3,50.0,False,miss,corner,head,right,0.14500506222248,28,,1679,18,1021,37.3,18.1,,,,50.0,6.7,,,62.7,0,62.7,81.9,,
Erik Janža,erik-janza,E. Janža,D,124590,74.7,57.0,True,miss,corner,left-foot,right,0.019517036154866,21,,1247,25,1453,35.3,15.3,18.2,48.9,0.0,43.0,25.3,48.9,18.2,64.7,0,64.7,84.7,,
Erik Janža,erik-janza,E. Janža,D,124590,76.0,54.6,True,block,corner,left-foot,low-centre,0.016077375039458,21,,1222,25,1478,50.1,19.0,16.0,45.3,0.0,45.4,24.0,45.3,16.0,49.9,0,49.9,81.0,,
Christian Eriksen,christian-eriksen,C. Eriksen,M,105734,91.0,45.1,False,goal,throw-in-set-piece,right-foot,low-left,0.33081686496735,17,,995,29,1705,53.9,9.5,,,,54.9,9.0,,,46.1,0,46.1,90.5,0.8282,regular
Benjamin Šeško,benjamin-sesko,B. Šeško,F,986397,74.8,44.7,True,miss,assisted,right-foot,close-left,0.028109900653362,16,,947,30,1753,56.6,26.4,,,,55.3,25.2,,,43.4,0,43.4,73.6,,
Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,1092409,82.4,53.4,False,block,throw-in-set-piece,right-foot,low-left,0.032999113202095,15,,847,31,1853,53.7,19.0,16.0,46.6,0.0,46.6,17.6,46.6,16.0,46.3,0,46.3,81.0,,
Andreas Christensen,andreas-christensen,A. Christensen,D,186795,86.8,53.4,False,miss,set-piece,head,high,0.0152208507061,11,,633,35,2067,54.1,70.8,,,,46.6,13.2,,,45.9,0,45.9,29.2,,
Rúben Neves,ruben-neves,R. Neves,M,280955,75.2,37.4,False,miss,assisted,right-foot,high-left,0.042454183101654,90,5.0,5672,1,628,57.5,77.8,,,,62.6,24.8,,,42.5,0,42.5,22.2,,
Arda Güler,arda-guler,A. Güler,M,1091116,51.4,66.5,True,miss,assisted,left-foot,right,0.0092678163200617,90,1.0,5448,1,852,5.2,2.8,,,,33.5,48.6,,,94.8,0,94.8,97.2,,
Bernardo Silva,bernardo-silva,B. Silva,M,331209,88.1,55.8,False,block,assisted,left-foot,low-centre,0.17959073185921,90,,5369,1,31,48.8,19.0,8.8,46.0,0.0,44.2,11.9,46.0,8.8,51.2,0,51.2,81.0,,
Arda Güler,arda-guler,A. Güler,M,1091116,72.9,30.700000000000003,True,block,regular,left-foot,low-centre,0.013227183371782,81,,4833,10,567,51.7,19.0,24.1,67.0,0.0,69.3,27.1,67.0,24.1,48.3,0,48.3,81.0,,
Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,750,92.7,54.0,False,miss,assisted,head,right,0.19569319486618,66,,3922,25,1478,22.9,9.7,4.7,68.4,0.0,46.0,7.3,68.4,4.7,77.1,0,77.1,90.3,,
Kenan Yıldız,yildiz-kenan,K. Yıldız,F,1149011,76.9,71.4,True,miss,assisted,right-foot,high-right,0.016420459374785,63,,3775,28,1625,35.0,93.1,,,,28.6,23.1,,,65.0,0,65.0,6.9,,
Yusuf Yazıcı,yusuf-yazici,Y. Yazıcı,M,827804,80.5,65.6,True,block,assisted,left-foot,low-centre,0.024379381909966,60,,3573,31,1827,50.9,19.0,17.7,35.7,0.0,34.4,19.5,35.7,17.7,49.1,0,49.1,81.0,,
Bruno Fernandes,bruno-fernandes,B. Fernandes,M,288205,92.3,54.3,False,goal,assisted,right-foot,low-centre,0.77546727657318,56,,3300,35,2100,51.3,1.9,,,,45.7,7.7,,,48.7,0,48.7,98.1,0.6382,regular
Yusuf Yazıcı,yusuf-yazici,Y. Yazıcı,M,827804,72.3,30.299999999999997,True,save,assisted,left-foot,low-centre,0.017263378947973,53,,3162,38,2238,50.8,10.8,0.59999999999999,50.9,0.0,69.7,27.7,50.9,0.59999999999999,49.2,0,49.2,89.2,0.0228,
Orkun Kökçü,orkun-kokcu,O. Kökçü,M,907461,75.4,56.4,True,save,assisted,right-foot,low-left,0.026660066097975,41,,2411,5,289,54.5,1.9,2.8,49.3,0.0,43.6,24.6,49.3,2.8,45.5,0,45.5,98.1,0.4401,
Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,750,81.6,63.0,False,miss,assisted,right-foot,high,0.053321469575167,36,,2159,10,541,45.2,70.8,,,,37.0,18.4,,,54.8,0,54.8,29.2,,
Bruno Fernandes,bruno-fernandes,B. Fernandes,M,288205,87.2,31.5,False,miss,assisted,right-foot,right,0.068238347768784,35,,2082,11,618,38.0,38.9,,,,68.5,12.8,,,62.0,0,62.0,61.1,,
Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,135700,78.7,22.5,True,block,corner,right-foot,low-left,0.0060425368137658,32,,1893,14,807,53.9,19.0,11.0,62.3,0.0,77.5,21.3,62.3,11.0,46.1,0,46.1,81.0,,
Orkun Kökçü,orkun-kokcu,O. Kökçü,M,907461,89.4,37.3,True,block,corner,right-foot,low-centre,0.054373987019062,32,,1890,14,810,50.3,19.0,7.6,59.0,0.0,62.7,10.6,59.0,7.6,49.7,0,49.7,81.0,,
Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,M,903324,92.6,67.9,True,save,assisted,right-foot,low-left,0.054276693612337,31,,1815,15,885,53.9,1.9,1.5,45.8,0.0,32.1,7.4,45.8,1.5,46.1,0,46.1,98.1,0.2151,
Bruno Fernandes,bruno-fernandes,B. Fernandes,M,288205,84.2,61.1,False,miss,regular,right-foot,right,0.038002602756023,24,,1425,22,1275,36.8,12.5,,,,38.9,15.8,,,63.2,0,63.2,87.5,,
Bernardo Silva,bernardo-silva,B. Silva,M,331209,91.2,45.7,False,goal,regular,left-foot,low-right,0.27489322423935,21,,1258,25,1442,46.1,13.9,,,,54.3,8.8,,,53.9,0,53.9,86.1,0.7762,regular
Rafael Leão,rafael-leao,R. Leão,F,851284,90.5,55.1,False,miss,assisted,head,left,0.053829800337553,15,,872,31,1828,61.0,19.4,3.5,41.7,0.0,44.9,9.5,41.7,3.5,39.0,0,39.0,80.6,,
Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,750,92.3,53.8,False,miss,assisted,head,high-left,0.092639073729515,8,,453,38,2247,60.7,48.6,,,,46.2,7.7,,,39.3,0,39.3,51.4,,
Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,M,903324,96.5,55.0,True,miss,assisted,right-foot,right,0.36186894774437,6,,350,40,2350,35.3,18.1,3.6,51.3,0.0,45.0,3.5,51.3,3.6,64.7,0,64.7,81.9,,
Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,M,903324,90.6,43.0,True,miss,assisted,right-foot,right,0.063629977405071,5,,280,41,2420,33.1,13.9,,,,57.0,9.4,,,66.9,0,66.9,86.1,,
Bruno Fernandes,bruno-fernandes,B. Fernandes,M,288205,72.9,46.7,False,block,assisted,left-foot,low-centre,0.028539318591356,4,,211,42,2489,50.8,19.0,20.8,52.3,0.0,53.3,27.1,52.3,20.8,49.2,0,49.2,81.0,,
Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,750,85.8,31.5,False,save,assisted,right-foot,low-right,0.030389595776796,2,,69,44,2631,46.2,1.3,0.59999999999999,53.2,0.0,68.5,14.2,53.2,0.59999999999999,53.8,0,53.8,98.7,0.2205,
Callum McGregor,callum-mcgregor,C. McGregor,M,97046,79.7,59.2,True,miss,regular,left-foot,high,0.045548088848591,90,1.0,5455,1,845,51.3,80.6,,,,40.8,20.3,,,48.7,0,48.7,19.4,,
Zeki Amdouni,zeki-amdouni,Z. Amdouni,F,990550,92.9,54.8,False,miss,set-piece,head,close-left,0.15116050839424,90,,5355,1,45,58.0,11.1,,,,45.2,7.1,,,42.0,0,42.0,88.9,,
Kenny McLean,kenny-mclean,K. McLean,M,75756,78.7,27.900000000000006,True,save,set-piece,left-foot,low-right,0.015115103684366,87,,5174,4,226,47.6,3.8,2.8,53.2,0.0,72.1,21.3,53.2,2.8,52.4,0,52.4,96.2,0.0873,
Scott McTominay,scott-mctominay,S. McTominay,M,879346,87.5,44.5,True,block,assisted,right-foot,low-left,0.057122405618429,81,,4849,10,551,53.3,19.0,10.1,53.8,0.0,55.5,12.5,53.8,10.1,46.7,0,46.7,81.0,,
Scott McTominay,scott-mctominay,S. McTominay,M,879346,87.3,43.3,True,block,assisted,right-foot,low-centre,0.075826413929462,81,,4847,10,553,48.9,19.0,7.3,54.3,0.0,56.7,12.7,54.3,7.3,51.1,0,51.1,81.0,,
Scott McTominay,scott-mctominay,S. McTominay,M,879346,87.6,44.7,True,miss,assisted,head,right,0.032003570348024,81,,4844,10,556,19.2,15.3,5.8,80.9,0.0,55.3,12.4,80.9,5.8,80.8,0,80.8,84.7,,
