xg,playerCoordinates.x,playerCoordinates.y
0.063879080116749,7.9,56.8
0.015353715978563,24.0,81.0
0.7884,11.5,50.0
0.90266764163971,1.3,52.6
0.7884,11.5,50.0
0.091543473303318,7.1,31.5
0.045691758394241,7.0,66.2
0.041611388325691,19.8,36.2
0.14806607365608,9.4,49.5
0.015877822414041,28.8,32.5
0.065478891134262,14.8,67.5
0.7884,11.5,50.0
0.033799160271883,15.2,69.6
0.069515906274319,20.7,43.4
0.77895319461823,23.4,35.0
0.08907700330019,10.2,52.8
0.11084166169167,7.9,53.2
0.87191200256348,3.7,48.8
0.40400397777557,15.6,50.3
0.33544310927391,6.9,45.5
0.026600014418364,27.1,42.1
0.56152874231339,9.8,56.4
0.12481873482466,11.5,52.7
0.069515906274319,20.7,43.4
0.020150519907475,10.0,29.099999999999994
0.12414707243443,2.9,35.8
0.21742527186871,11.5,50.0
0.3194200694561,3.5,50.3
0.35243436694145,9.3,63.6
0.016775734722614,27.8,38.5
0.031711459159851,15.2,69.8
0.24712020158768,7.9,54.3
0.041619479656219,9.8,55.7
0.037721775472164,19.2,47.2
0.7884,11.5,50.0
0.7884,11.5,50.0
0.90266764163971,1.3,52.6
0.16975393891335,13.8,43.0
0.33982530236244,8.7,49.9
0.019260704517365,28.9,39.8
0.51557403802872,7.0,52.1
0.013765509240329,28.5,66.3
0.24176530539989,5.8,43.0
0.097837157547474,7.6,46.6
0.052451480180025,7.9,42.1
0.023262117058039,25.4,58.7
0.14500506222248,6.7,50.0
0.030558362603188,15.7,36.8
0.16527888178825,8.7,53.6
0.33742189407349,6.5,45.7
0.30274218320847,7.7,50.9
0.7884,11.5,50.0
0.22699810564518,6.5,49.2
0.27489322423935,8.8,45.7
0.20006696879864,4.2,56.8
0.7884,11.5,50.0
0.016460694372654,11.4,57.0
0.23033227026463,3.6,39.3
0.085923261940479,15.5,59.3
0.23033227026463,3.6,39.3
0.10261054337025,17.6,47.9
0.0093381628394127,24.7,60.1
0.33544310927391,6.9,45.5
0.064338594675064,14.4,64.2
0.031339682638645,22.3,63.9
0.015240010805428,26.6,66.4
0.21388885378838,7.1,46.0
0.0075910803861916,23.2,67.4
0.17560420930386,3.6,42.1
0.15913227200508,11.8,63.2
0.51557403802872,7.0,52.1
0.069515906274319,20.7,43.4
0.1405840665102,11.8,59.3
0.031711459159851,15.2,69.8
0.2172809690237,10.6,55.2
0.0095830988138914,13.6,64.9
0.22699810564518,6.5,49.2
0.7884,11.5,50.0
0.21388885378838,7.1,46.0
0.476352840662,3.2,54.7
0.035589452832937,10.7,45.0
0.26765751838684,8.6,53.4
0.059681430459023,3.9,61.2
0.27489322423935,8.8,45.7
0.19680497050285,4.9,50.9
0.014198559336364,27.2,38.1
0.037598930299282,10.5,44.7
0.026372397318482,21.6,42.3
0.33081686496735,9.0,45.1
0.41839522123337,5.1,54.9
0.031711459159851,15.2,69.8
0.021823201328516,12.7,70.2
0.18599766492844,15.0,52.0
0.31766083836555,7.2,44.8
0.22699810564518,6.5,49.2
0.088684469461441,12.0,53.4
0.14195601642132,4.3,64.8
0.094664536416531,15.1,52.7
0.10004869103432,8.9,34.0
0.0060425368137658,21.3,22.5
0.87191200256348,3.7,48.8
0.15752932429314,15.6,52.0
0.15488295257092,14.4,48.8
0.069732375442982,9.8,48.2
0.7884,11.5,50.0
0.13051977753639,7.9,53.4
0.12612561881542,10.2,58.9
0.51221311092377,5.1,47.0
0.017265327274799,13.8,25.799999999999997
0.22699810564518,6.5,49.2
0.095557644963264,13.3,35.2
0.58661824464798,5.5,53.2
0.047642592340708,21.6,56.0
0.037336464971304,17.6,37.6
0.034174051135778,23.8,34.8
0.7884,11.5,50.0
0.7884,11.5,50.0
0.090202465653419,5.7,58.9
0.058765780180693,9.5,46.4
0.021154962480068,20.8,31.0
0.027790050953627,12.7,33.7
0.14660137891769,6.1,51.5
0.043439693748951,18.9,63.8
0.062041267752647,6.4,57.3
0.062160912901163,6.9,68.1
0.053502269089222,26.5,46.6
0.018333353102207,27.8,57.7
0.2172809690237,10.6,55.2
0.14343942701817,7.9,43.7
0.14475345611572,14.5,50.3
0.11560513079166,15.9,54.0
0.041758097708225,13.0,50.9
0.14806607365608,9.4,49.5
0.021900916472077,13.3,49.7
0.099878571927547,6.1,39.9
0.038645807653666,22.2,35.599999999999994
0.15752932429314,15.6,52.0
0.7884,11.5,50.0
0.14115506410599,11.7,45.6
0.064036220312119,7.4,55.8
0.064070291817188,4.8,32.5
0.87191200256348,3.7,48.8
0.017737736925483,28.4,67.3
0.095230169594288,10.2,68.5
0.022657983005047,11.6,54.6
0.016434736549854,27.7,62.5
0.095668233931065,7.7,49.0
0.54523730278015,14.3,47.6
0.26515370607376,8.0,63.0
0.13284622132778,7.6,47.0
0.10986410826445,14.5,60.4
0.042454183101654,24.8,37.4
0.052039589732885,14.3,50.8
0.40400397777557,15.6,50.3
0.7884,11.5,50.0
0.1049380749464,6.9,47.0
0.4374458193779,3.2,54.2
0.034174051135778,23.8,34.8
0.041611388325691,19.8,36.2
0.77895319461823,23.4,35.0
0.2168260961771,13.7,55.7
0.11216504126787,12.0,63.8
0.7884,11.5,50.0
0.14343942701817,7.9,43.7
0.017729165032506,23.8,38.3
0.7884,11.5,50.0
0.11568737030029,11.6,45.2
0.12418518960476,6.3,46.0
0.90266764163971,1.3,52.6
0.31260946393013,6.6,34.5
0.019118536263704,25.0,64.3
0.025461031123996,18.9,30.0
0.14132227003574,19.5,43.8
0.17583408951759,12.5,53.0
0.33544310927391,6.9,45.5
0.1448091417551,8.5,52.3
0.035832051187754,20.3,52.2
0.32896167039871,8.2,41.7
0.11216504126787,12.0,63.8
0.48375400900841,4.6,53.0
0.17959073185921,11.9,55.8
0.019269339740276,12.9,30.299999999999997
0.7884,11.5,50.0
0.7884,11.5,50.0
0.046328619122505,21.5,71.7
0.51557403802872,7.0,52.1
0.16527888178825,8.7,53.6
0.7884,11.5,50.0
0.28690454363823,2.1,55.8
0.05034189298749,10.2,46.0
0.051630284637213,8.6,43.6
0.46757286787033,2.3,56.5
0.7884,11.5,50.0
0.32896167039871,8.2,41.7
0.7884,11.5,50.0
0.1447928994894,15.9,52.2
0.018226742744446,22.5,33.3
0.7884,11.5,50.0
0.7884,11.5,50.0
0.034174051135778,23.8,34.8
0.01821188442409,25.4,63.4
0.22699810564518,6.5,49.2
0.056842003017664,22.2,58.1
0.43042623996735,4.4,50.3
0.14726926386356,11.6,59.1
0.099884055554867,8.6,64.0
0.52247798442841,4.9,47.4
0.24712020158768,7.9,54.3
0.017799753695726,26.2,54.4
0.7884,11.5,50.0
0.03513752296567,19.4,52.2
0.021457877010107,14.1,70.3
0.041910164058208,18.8,45.7
0.28690454363823,2.1,55.8
0.33544310927391,6.9,45.5
0.025461031123996,18.9,30.0
0.020436020568013,21.5,30.299999999999997
0.030389595776796,14.2,31.5
0.27945226430893,12.3,46.4
0.021185558289289,28.4,42.1
0.7884,11.5,50.0
0.90266764163971,1.3,52.6
0.11182387918234,9.8,47.4
0.21675609052181,6.4,35.8
0.11560513079166,15.9,54.0
0.056842003017664,22.2,58.1
0.12835247814655,8.8,48.8
0.22849798202515,7.0,57.3
0.02388658374548,18.8,29.400000000000006
0.035832051187754,20.3,52.2
0.2172809690237,10.6,55.2
0.27489322423935,8.8,45.7
0.36649805307388,6.0,41.7
0.043639242649078,2.9,66.0
0.3194200694561,3.5,50.3
0.10004869103432,8.9,34.0
0.20096455514431,8.6,55.7
0.024923775345087,21.6,43.2
0.12060547620058,7.4,49.5
0.02352493070066,23.5,73.0
0.12677149474621,15.7,51.5
0.094113349914551,15.8,49.0
0.068238347768784,12.8,31.5
0.72097420692444,3.6,52.6
0.7884,11.5,50.0
0.036505304276943,20.1,51.2
0.045161627233028,24.3,66.9
0.3194200694561,3.5,50.3
0.029188985005021,9.6,31.099999999999994
0.094113349914551,15.8,49.0
0.015772275626659,26.2,40.3
0.023032076656818,21.7,40.5
0.074255421757698,14.7,48.3
0.7884,11.5,50.0
0.7884,11.5,50.0
0.23033227026463,3.6,39.3
0.90266764163971,1.3,52.6
0.02388658374548,18.8,29.400000000000006
0.016077375039458,24.0,54.6
0.055311340838671,8.9,29.299999999999997
0.051758944988251,14.6,67.8
0.7884,11.5,50.0
0.13051977753639,7.9,53.4
0.49298760294914,8.0,52.8
0.022149257361889,22.8,34.900000000000006
0.10986410826445,14.5,60.4
0.036087542772293,31.4,68.8
0.7884,11.5,50.0
0.069515906274319,20.7,43.4
0.060781434178352,4.5,65.0
0.072347886860371,8.3,49.3
0.14519809186459,15.1,48.5
0.042756162583828,19.6,34.5
0.016735889017582,25.2,41.0
0.016181398183107,24.0,36.6
0.51557403802872,7.0,52.1
0.073028564453125,15.9,63.6
0.04209203645587,18.1,35.0
0.094633318483829,21.0,52.6
0.027365483343601,24.7,45.2
0.024312390014529,26.0,57.0
0.21653662621975,12.8,62.9
0.12401009351015,6.1,54.0
0.087646625936031,8.3,51.2
0.047642592340708,21.6,56.0
0.11723974347115,7.1,53.0
0.035832051187754,20.3,52.2
0.19220964610577,3.2,40.7
0.51221311092377,5.1,47.0
0.043639242649078,2.9,66.0
0.22699810564518,6.5,49.2
0.18599766492844,15.0,52.0
0.025896862149239,23.2,71.4
0.1266455501318,7.3,55.6
0.7884,11.5,50.0
0.14195601642132,4.3,64.8
0.43083640933037,8.5,45.0
0.11560513079166,15.9,54.0
0.13222536444664,5.0,54.6
0.25134140253067,8.3,48.4
0.20096455514431,8.6,55.7
0.019061284139752,7.1,69.2
0.7884,11.5,50.0
0.019023744389415,7.9,71.8
0.025461031123996,18.9,30.0
0.70410615205765,2.6,52.2
0.7884,11.5,50.0
0.40061089396477,4.3,49.1
0.7884,11.5,50.0
0.025222148746252,22.7,50.0
0.2172809690237,10.6,55.2
0.12214437872171,8.0,34.599999999999994
0.020277231931686,23.8,73.7
0.052513051778078,15.5,53.2
0.7884,11.5,50.0
0.046590305864811,20.4,61.1
0.094113349914551,15.8,49.0
0.3194200694561,3.5,50.3
0.046825118362904,23.2,45.2
0.024467306211591,24.5,29.400000000000006
0.7884,11.5,50.0
0.017593936994672,12.1,46.4
0.022703681141138,8.3,29.900000000000006
0.054373987019062,10.6,37.3
0.055837191641331,15.4,44.6
0.7884,11.5,50.0
0.035068713128567,10.4,55.4
0.07969581335783,4.5,59.7
0.044705636799335,15.4,65.7
0.051678817719221,9.9,46.1
0.047517079859972,4.6,62.4
0.093594491481781,15.1,38.3
0.016181398183107,24.0,36.6
0.042409393936396,8.7,58.1
0.033455315977335,18.7,70.0
0.35243436694145,9.3,63.6
0.049549587070942,14.2,45.8
0.19220964610577,3.2,40.7
0.1127787232399,2.7,58.5
0.063708990812302,23.5,60.9
0.030576480552554,13.0,51.1
0.41839522123337,5.1,54.9
0.77546727657318,7.7,54.3
0.047724701464176,26.6,55.8
0.034174051135778,23.8,34.8
0.90266764163971,1.3,52.6
0.20096455514431,8.6,55.7
0.7884,11.5,50.0
0.023169355466962,24.6,37.3
0.12835247814655,8.8,48.8
0.3194200694561,3.5,50.3
0.7884,11.5,50.0
0.52247798442841,4.9,47.4
0.2168260961771,13.7,55.7
0.70410615205765,2.6,52.2
0.17046825587749,9.0,65.8
0.069515906274319,20.7,43.4
0.036404453217983,22.2,44.6
0.50334048271179,5.2,46.4
0.012210611253977,26.8,55.2
0.26515370607376,8.0,63.0
0.70410615205765,2.6,52.2
0.023169355466962,24.6,37.3
0.07366743683815,7.2,69.8
0.48375400900841,4.6,53.0
0.031711459159851,15.2,69.8
0.053236994892359,7.4,42.3
0.33544310927391,6.9,45.5
0.16702388226986,18.6,44.8
0.10004869103432,8.9,34.0
0.3249683380127,10.4,54.6
0.26735204458237,9.6,53.1
0.7884,11.5,50.0
0.065616294741631,3.6,32.900000000000006
0.025137145072222,15.6,68.7
0.058716621249914,18.9,41.8
0.019610155373812,26.0,48.7
0.017918596044183,20.6,35.099999999999994
0.7884,11.5,50.0
0.034545656293631,5.6,74.7
0.12684786319733,15.8,55.2
0.025461031123996,18.9,30.0
0.35243436694145,9.3,63.6
0.13718411326408,8.3,54.8
0.064899228513241,10.8,46.6
0.073122583329678,21.0,46.4
0.43611285090446,5.2,47.2
0.011190539225936,28.2,62.9
0.10261054337025,17.7,48.4
0.33544310927391,6.9,45.5
0.094113349914551,15.8,49.0
0.098199561238289,6.9,56.6
0.018543405458331,20.6,25.200000000000003
0.1276504099369,12.2,32.8
0.23724372684956,8.0,59.1
0.025527218356729,23.5,63.2
0.22947938740253,4.0,42.7
0.028981354087591,14.1,63.2
0.0066897580400109,36.6,49.7
0.16527888178825,8.7,53.6
0.081356883049011,8.8,48.3
0.7884,11.5,50.0
0.7884,11.5,50.0
0.066643297672272,25.3,41.3
0.050827655941248,10.3,67.8
0.056842003017664,22.2,58.1
0.08907700330019,10.2,52.8
0.0075910803861916,23.2,67.4
0.33544310927391,6.9,45.5
0.23918735980988,5.4,50.4
0.70410615205765,2.6,52.2
0.0092678163200617,48.6,66.5
0.086586236953735,13.9,39.9
0.2172809690237,10.6,55.2
0.027914686128497,20.3,66.7
0.7884,11.5,50.0
0.048302762210369,21.2,42.3
0.043639242649078,2.9,66.0
0.089120268821716,18.9,52.7
0.040326591581106,10.7,68.5
0.7884,11.5,50.0
0.11216504126787,12.0,63.8
0.22597169876099,7.6,52.1
0.015466841869056,7.1,26.5
0.16629184782505,4.5,42.7
0.023032076656818,21.7,40.5
0.015250303782523,29.3,49.3
0.12401009351015,6.1,54.0
0.7884,11.5,50.0
0.041428223252296,3.5,38.9
0.33081686496735,9.0,45.1
0.01704072393477,25.0,67.3
0.7884,11.5,50.0
0.7884,11.5,50.0
0.19247281551361,4.8,47.9
0.3194200694561,3.5,50.3
0.12401009351015,6.1,54.0
0.025320459157228,23.3,58.8
0.037193808704615,14.5,33.5
0.070598945021629,20.7,48.9
0.035011015832424,20.2,47.4
0.33081686496735,9.0,45.1
0.01582982763648,31.2,52.6
0.048118498176336,8.9,69.2
0.7884,11.5,50.0
0.7884,11.5,50.0
0.25206151604652,3.7,56.5
0.013891394250095,19.8,67.1
0.079328164458275,11.9,37.6
0.072852462530136,24.7,45.8
0.021397180855274,12.6,52.2
0.30972623825073,11.9,53.4
0.03585385158658,24.4,53.2
0.19960002601147,3.5,45.6
0.21388885378838,7.1,46.0
0.016562828794122,24.6,69.2
0.14806607365608,9.4,49.5
0.016290040686727,26.0,59.3
0.21255005896091,7.3,43.4
0.10156442224979,8.9,68.4
0.047642592340708,21.6,56.0
0.7884,11.5,50.0
0.021093031391501,22.2,30.900000000000006
0.039123386144638,20.8,63.0
0.013846877962351,13.1,51.8
0.068278282880783,7.6,33.0
0.18828135728836,5.2,50.2
0.031711459159851,15.9,70.6
0.14806607365608,9.4,49.5
0.44897362589836,2.7,49.1
0.52247798442841,4.9,47.4
0.016181398183107,24.0,36.6
0.15361545979977,9.9,39.9
0.23932971060276,8.8,47.7
0.015110007487237,27.7,35.2
0.041611388325691,19.8,36.2
0.025032361969352,11.3,44.6
0.035219836980104,12.2,34.7
0.037074599415064,14.2,27.299999999999997
0.7884,11.5,50.0
0.22699810564518,6.5,49.2
0.027439968660474,27.8,53.4
0.87191200256348,3.7,48.8
0.51557403802872,7.0,52.1
0.023032076656818,21.7,40.5
0.21742527186871,11.5,50.0
0.7884,11.5,50.0
0.038002602756023,15.8,61.1
0.35243436694145,9.3,63.6
0.90266764163971,1.3,52.6
0.025316959246993,3.4,68.4
0.14343942701817,7.9,43.7
0.041611388325691,19.8,36.2
0.036555651575327,13.9,48.4
0.12214437872171,8.0,34.599999999999994
0.1276504099369,12.2,32.8
0.7884,11.5,50.0
0.28690454363823,2.1,55.8
0.069732375442982,9.8,48.2
0.29405790567398,7.3,37.4
0.12467279285192,5.1,43.4
0.33544310927391,6.9,45.5
0.050827655941248,10.3,67.8
0.028731226921082,24.4,28.5
0.046659715473652,23.8,45.7
0.015353715978563,25.9,77.3
0.50334048271179,5.2,46.4
0.033967386931181,24.6,50.5
0.26515370607376,8.0,63.0
0.10474389791489,7.7,44.8
0.43611285090446,5.2,47.2
0.016417108476162,31.9,50.1
0.095008298754692,19.6,35.7
0.012861876748502,21.2,31.099999999999994
0.023982379585505,22.8,42.5
0.015250303782523,29.3,49.3
0.3194200694561,3.5,50.3
0.061615686863661,9.9,67.1
0.05018187686801,21.0,44.6
0.11678855866194,8.5,64.8
0.7884,11.5,50.0
0.055727086961269,23.3,56.6
0.032168481498957,14.2,87.1
0.24712020158768,7.9,54.3
0.041611388325691,19.8,36.2
0.027254255488515,26.8,60.6
0.024577317759395,26.2,51.5
0.18140859901905,7.3,58.4
0.016045715659857,20.3,71.4
0.086709730327129,7.9,52.8
0.054276693612337,7.4,67.9
0.7884,11.5,50.0
0.7884,11.5,50.0
0.045870635658503,9.4,52.2
0.025461031123996,18.9,30.0
0.28690454363823,2.1,55.8
0.068278282880783,7.6,33.0
0.19569319486618,7.3,54.0
0.026703588664532,25.0,51.8
0.024190625175834,18.4,35.400000000000006
0.038914140313864,20.3,30.700000000000003
0.049534350633621,16.2,63.6
0.14099189639091,5.4,34.7
0.0075910803861916,23.2,67.4
0.7884,11.5,50.0
0.08613433688879,11.9,46.7
0.05792661011219,20.1,55.2
0.30972623825073,11.9,53.4
0.092332102358341,17.1,52.2
0.33544310927391,6.9,45.5
0.076780751347542,8.0,40.7
0.069515906274319,20.7,43.4
0.035832051187754,20.3,52.2
0.019374895840883,8.8,40.4
0.032325517386198,23.2,31.900000000000006
0.024131298065186,21.8,65.8
0.18407452106476,2.0,43.4
0.028793565928936,20.3,40.5
0.027726309373975,26.8,54.9
0.63366335630417,6.8,45.5
0.031214730814099,22.8,45.4
0.025461031123996,18.9,30.0
0.19960002601147,3.5,45.6
0.015353629365563,30.9,61.2
0.22201985120773,10.3,54.5
0.66239815950394,3.2,49.1
0.16527888178825,8.7,53.6
0.037998452782631,24.1,70.1
0.017643390223384,21.0,67.9
0.2168260961771,13.7,55.7
0.77546727657318,7.7,54.3
0.7884,11.5,50.0
0.15723007917404,8.7,45.2
0.16527888178825,8.7,53.6
0.7884,11.5,50.0
0.017438104376197,25.4,44.0
0.032789330929518,15.3,73.0
0.070210263133049,7.9,44.5
0.01505428366363,22.5,35.599999999999994
0.10004869103432,8.9,34.0
0.015250303782523,29.3,49.3
0.10443949699402,11.1,47.3
0.33081686496735,9.0,45.1
0.041910164058208,18.8,45.7
0.047903694212437,26.8,45.5
0.056842003017664,22.2,58.1
0.081073552370071,6.5,59.8
0.77895319461823,23.4,35.0
0.43611285090446,5.2,47.2
0.016398863866925,27.1,41.5
0.51221311092377,5.1,47.0
0.16043667495251,10.5,47.2
0.7884,11.5,50.0
0.18661279976368,7.4,40.7
0.040698509663343,19.8,22.299999999999997
0.11157041043043,7.9,53.2
0.23918735980988,5.4,50.4
0.046050876379013,7.7,67.6
0.7884,11.5,50.0
0.02388658374548,18.8,29.400000000000006
0.7884,11.5,50.0
0.031711459159851,15.2,69.8
0.2172809690237,10.6,55.2
0.028035145252943,24.3,47.7
0.23191326856613,3.9,44.8
0.7884,11.5,50.0
0.22201985120773,10.3,54.5
0.7884,11.5,50.0
0.26515370607376,8.0,63.0
0.054546151310205,3.3,67.3
0.15282393991947,8.3,55.0
0.4374458193779,3.2,54.2
0.015514036640525,21.9,76.1
0.023048551753163,23.8,72.8
0.3194200694561,3.5,50.3
0.14370803534985,16.6,54.0
0.7884,11.5,50.0
0.2172809690237,10.6,55.2
0.12547841668129,8.2,53.6
0.026791304349899,18.9,69.7
0.28690454363823,2.1,55.8
0.10986410826445,14.5,60.4
0.054237753152847,11.1,36.2
0.13886666297913,1.2,58.7
0.7884,11.5,50.0
0.016452573239803,15.5,26.700000000000003
0.053829800337553,9.5,55.1
0.016554923728108,15.3,18.799999999999997
0.018252294510603,28.4,67.7
0.0072526703588665,24.4,23.299999999999997
0.026660066097975,24.6,56.4
0.035832051187754,20.3,52.2
0.7884,11.5,50.0
0.43847742676735,8.7,49.0
0.37047597765923,13.9,57.3
0.055706538259983,8.7,34.900000000000006
0.17223407328129,14.4,47.3
0.072865471243858,11.1,57.7
0.12041456252337,14.7,48.9
0.050827655941248,10.3,67.8
0.029126234352589,15.1,73.8
0.030601870268583,12.6,27.900000000000006
0.33902454376221,12.3,55.0
0.061562970280647,14.1,58.1
0.17537158727646,15.8,52.1
0.043002534657717,7.9,43.5
0.40400397777557,15.6,50.3
0.33544310927391,6.9,45.5
0.061326272785664,3.8,39.7
0.012737217359245,6.1,70.5
0.26735204458237,9.6,53.1
0.13051977753639,7.9,53.4
0.90266764163971,1.3,52.6
0.031876817345619,25.1,42.8
0.10416397452354,18.7,44.2
0.14984391629696,12.8,48.7
0.041025694459677,18.5,50.3
0.14370803534985,16.6,54.0
0.7884,11.5,50.0
0.028467107564211,21.7,58.2
0.7884,11.5,50.0
0.050499022006989,10.5,67.0
0.22201985120773,10.3,54.5
0.7884,11.5,50.0
0.7884,11.5,50.0
0.38051345944405,8.9,63.0
0.043639242649078,2.9,66.0
0.020411321893334,25.3,62.5
0.069732375442982,9.8,48.2
0.12404788285494,7.2,45.8
0.097916819155216,7.6,41.1
0.043639242649078,2.9,66.0
0.87191200256348,3.7,48.8
0.040730644017458,25.7,53.8
0.21742527186871,11.5,50.0
0.022698676213622,10.4,69.6
0.2168260961771,13.7,55.7
0.4374458193779,3.2,54.2
0.065478891134262,14.8,67.5
0.33544310927391,6.9,45.5
0.050944626331329,23.9,65.5
0.11216504126787,12.0,63.8
0.7884,11.5,50.0
0.035161327570677,8.6,58.3
0.029082847759128,9.7,71.1
0.063528545200825,7.0,56.4
0.21253047883511,9.0,56.2
0.41839522123337,5.1,54.9
0.011483704671264,53.5,45.8
0.040629740804434,11.1,34.400000000000006
0.014225427992642,23.3,52.5
0.041611388325691,19.8,36.2
0.7884,11.5,50.0
0.23918735980988,5.4,50.4
0.099884055554867,8.6,64.0
0.48375400900841,4.6,53.0
0.023758988827467,21.3,66.0
0.045337736606598,18.2,66.6
0.022215042263269,18.5,72.0
0.12358509004116,6.3,46.2
0.028594212606549,7.4,73.7
0.068954259157181,4.1,40.2
0.12835247814655,8.8,48.8
0.077289283275604,21.9,41.7
0.15728609263897,12.1,36.8
0.047417677938938,19.4,28.5
0.12214437872171,8.0,34.599999999999994
0.10923186689615,7.7,48.1
0.043639242649078,2.9,66.0
0.024742299690843,14.1,27.299999999999997
0.11810673028231,8.0,50.4
0.10261054337025,17.7,48.4
0.020457334816456,24.3,27.200000000000003
0.43611285090446,5.2,47.2
0.02161804959178,20.6,63.8
0.33544310927391,6.9,45.5
0.7884,11.5,50.0
0.029472840949893,6.7,26.5
0.16527888178825,8.7,53.6
0.03149525821209,15.3,37.0
0.036656137555838,9.7,70.0
0.2172809690237,10.6,55.2
0.50334048271179,5.2,46.4
0.11507496982813,1.8,59.1
0.0495231077075,15.0,46.4
0.029055781662464,10.9,66.8
0.7884,11.5,50.0
0.27945226430893,12.3,46.4
0.7884,11.5,50.0
0.065478891134262,14.8,67.5
0.026008730754256,10.2,42.5
0.7884,11.5,50.0
0.12401009351015,6.1,54.0
0.16527888178825,8.7,53.6
0.52247798442841,4.9,47.4
0.025026200339198,23.1,51.0
0.021104691550136,23.2,38.7
0.51945060491562,8.3,50.9
0.073550589382648,18.9,66.0
0.70410615205765,2.6,52.2
0.026033570989966,21.9,49.1
0.7884,11.5,50.0
0.089120268821716,18.9,52.7
0.087869748473167,13.6,52.1
0.14545129239559,18.4,52.3
0.02813040651381,10.5,41.7
0.13748170435429,4.8,55.1
0.7884,11.5,50.0
0.18828135728836,5.2,50.2
0.7884,11.5,50.0
0.048120509833097,22.0,44.2
0.2168260961771,13.7,55.7
0.032944016158581,23.2,42.3
0.33081686496735,9.0,45.1
0.13585475087166,14.3,53.4
0.16359387338161,6.0,56.2
0.3194200694561,3.5,50.3
0.024379381909966,19.5,65.6
0.065478891134262,14.8,67.5
0.056842003017664,22.2,58.1
0.049184679985046,9.1,34.599999999999994
0.14343942701817,7.9,43.7
0.20473289489746,12.3,41.3
0.014302173629403,18.7,62.1
0.023032076656818,21.7,40.5
0.5938800573349,6.9,50.3
0.37047597765923,13.9,57.3
0.22699810564518,6.5,49.2
0.13599471747875,15.1,55.2
0.7884,11.5,50.0
0.7884,11.5,50.0
0.079451516270638,15.1,58.4
0.7884,11.5,50.0
0.056674037128687,18.2,47.7
0.065478891134262,14.8,67.5
0.7884,11.5,50.0
0.071714870631695,3.7,66.7
0.035079348832369,28.9,54.3
0.010986030101776,25.4,29.900000000000006
0.065928988158703,21.8,44.0
0.7884,11.5,50.0
0.056842003017664,22.2,58.1
0.087646625936031,8.3,49.7
0.63366335630417,6.8,45.5
0.32896167039871,8.2,41.7
0.010933407582343,8.8,64.0
0.46757286787033,2.3,56.5
0.50317972898483,7.9,45.0
0.015250303782523,29.3,49.3
0.13757021725178,9.9,48.5
0.12214437872171,8.0,34.599999999999994
0.023271381855011,10.9,65.4
0.10004869103432,8.9,34.0
0.40400397777557,15.6,50.3
0.10898372530937,19.1,48.4
0.23782688379288,2.6,57.9
0.044712103903294,18.3,49.1
0.014982561580837,28.5,60.5
0.15752932429314,15.6,52.0
0.099910318851471,13.9,44.4
0.22201985120773,10.3,54.5
0.12401009351015,6.1,54.0
0.7884,11.5,50.0
0.2168260961771,13.7,55.7
0.015250303782523,29.3,49.3
0.7884,11.5,50.0
0.054419938474894,9.8,52.7
0.010785263963044,25.4,56.4
0.032999113202095,17.6,53.4
0.025003738701344,10.8,45.7
0.10477701574564,14.2,44.0
0.40400397777557,15.6,50.3
0.14565892517567,4.4,43.8
0.27945226430893,12.3,46.4
0.7884,11.5,50.0
0.047642592340708,21.6,56.0
0.025160636752844,26.3,53.6
0.063653364777565,19.1,49.8
0.022629173472524,17.9,51.1
0.77546727657318,7.7,54.3
0.016353162005544,18.8,29.700000000000003
0.7884,11.5,50.0
0.02388658374548,18.8,29.400000000000006
0.060042351484299,14.3,56.0
0.096627302467823,10.8,45.2
0.071523249149323,8.9,53.0
0.014870067127049,14.1,51.5
0.022590301930904,24.6,64.1
0.033364593982697,14.7,29.099999999999994
0.045548088848591,20.3,59.2
0.014992380514741,5.8,26.0
0.70410615205765,2.6,52.2
0.10156442224979,8.9,68.4
0.40282422304153,4.5,45.7
0.51557403802872,7.0,52.1
0.26735204458237,9.6,53.1
0.52247798442841,4.9,47.4
0.7884,11.5,50.0
0.16315494477749,8.2,56.0
0.033794123679399,20.4,43.8
0.03285750374198,19.5,48.9
0.033394705504179,21.6,34.2
0.10004869103432,8.9,34.0
0.77895319461823,23.4,35.0
0.10186844319105,11.9,47.0
0.23687928915024,9.9,54.2
0.054504051804543,12.3,35.599999999999994
0.075826413929462,12.7,43.3
0.7884,11.5,50.0
0.025939362123609,21.8,45.6
0.18053306639194,7.8,50.8
0.1339904665947,7.7,42.4
0.12060547620058,7.4,50.7
0.7884,11.5,50.0
0.19960002601147,3.5,45.6
0.7884,11.5,50.0
0.87191200256348,3.7,48.8
0.041910164058208,18.8,45.7
0.13585475087166,14.3,53.4
0.66239815950394,3.2,49.1
0.7884,11.5,50.0
0.26735204458237,9.6,53.1
0.66239815950394,3.2,49.1
0.14370803534985,16.6,54.0
0.54523730278015,14.3,47.6
0.30972623825073,11.9,53.4
0.77895319461823,23.4,35.0
0.23918735980988,5.4,50.4
0.041611388325691,19.8,36.2
0.22201985120773,10.3,54.5
0.37047597765923,13.9,57.3
0.12835247814655,8.8,48.8
0.7884,11.5,50.0
0.032755631953478,20.7,29.400000000000006
0.065932042896748,8.8,32.099999999999994
0.078744955360889,13.5,45.0
0.060881558805704,8.7,57.4
0.7884,11.5,50.0
0.099803552031517,7.6,46.8
0.23191326856613,3.9,44.8
